X,Y,id,initialdate,finaldate,area_ha,iso2,iso3,country,admlvl1,admlvl2,admlvl3,admlvl5,map_source,broadleaved_forest_percent,coniferous_forest_percent,mixed_forest_percent,sclerophillous_vegetation_percent,transitional_vegetation_percent,other_natural_percent,agriculture_percent,artificial_percent,other_percent,natura2k_percent,noneu,updated,area_code,eu_area
,,"9146",2015/07/21 00:00:00,2015/07/21 00:00:00+00,"239",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Calce,modis,0,0,0,30.6382978723274,25.5319148936062,0,37.4468085106224,6.38297872340154,0,17.9814257739008,"0",2022/01/26 11:57:54.973,EU,EU
,,"263",2015/07/30 00:00:00,2015/07/30 00:00:00+00,"109",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Alpes-Maritimes,Saint-Vallier-de-Thiey,modis,0,0,0,0,35.7798165137286,64.2201834861796,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"7132",2015/07/30 00:00:00,2015/07/31 00:00:00+00,"81",FR,FRA,France,Occitanie,Languedoc-Roussillon,Gard,Saint-André-de-Valborgne,modis,3.70370370369913,7.40740740739826,0,0,88.8888888887791,0,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"5297",2015/07/30 00:00:00,2015/07/30 00:00:00+00,"39",FR,FRA,France,Corse,Corse,Haute-Corse,Muro,modis,0,0,0,0,0,99.9999999997436,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"5269",2015/07/17 00:00:00,2015/07/17 00:00:00+00,"107",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Loire,Châteauneuf,modis,14.5454545454413,17.2727272727116,0,0,14.5454545454413,0,53.6363636363149,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"9145",2015/07/21 00:00:00,2015/07/21 00:00:00+00,"97",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Ardèche,Malbosc,modis,0,99.9999999998969,0,0,0,0,0,0,0,99.9999999999999,"0",2022/01/26 11:57:54.973,EU,EU
,,"9292",2015/07/21 00:00:00,2015/07/21 00:00:00+00,"85",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Corneilla-la-Rivière,modis,0,0,0,87.0588235293093,0,0,12.941176470573,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"9367",2015/09/18 00:00:00,2015/09/18 00:00:00+00,"65",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Cerbère,modis,0,0,0,9.09090909089532,0,89.3939393938039,0,1.51515151514922,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"9658",2015/08/29 00:00:00,2015/08/29 00:00:00+00,"27",FR,FRA,France,Auvergne-Rhône-Alpes,Rhône-Alpes,Ardèche,Plats,modis,14.2857142856633,0,21.4285714284949,0,0,0,64.2857142854847,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10822",2015/07/03 00:00:00,2015/07/03 00:00:00+00,"69",FR,FRA,France,Occitanie,Languedoc-Roussillon,Hérault,Vailhan,modis,0,0,0,92.7536231882714,0,0,7.2463768115837,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"9512",2015/07/28 00:00:00,2015/07/28 00:00:00+00,"490",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Gironde,Saint-Jean-d'Illac,modis,0,8.94308943089249,0,0,84.5528455284381,0,6.09756097560852,0.406504065040568,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10369",2016/06/19 00:00:00,2016/06/19 00:00:00+00,"50",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Banyuls-sur-Mer,modis,0,0,0,0,0,96.0784313723606,0,3.92156862744329,0,28.2698189663922,"0",2022/01/26 11:57:54.973,EU,EU
,,"413",2016/07/14 00:00:00,2016/07/15 00:00:00+00,"745",FR,FRA,France,Occitanie,Languedoc-Roussillon,Aude,Montredon-des-Corbières,modis,0,0,0,72.7150537634311,0,6.58602150537546,16.2634408602129,4.43548387096715,0,0.321502812094793,"0",2022/01/26 11:57:54.973,EU,EU
,,"639",2016/07/13 00:00:00,2016/07/15 00:00:00+00,"383",FR,FRA,France,Occitanie,Languedoc-Roussillon,Aude,Mailhac,modis,0,0,0,10.7329842931909,7.59162303664723,18.0628272251262,63.3507853402976,0.261780104711973,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"8122",2016/08/10 00:00:00,2016/08/11 00:00:00+00,"95",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Fos-sur-Mer,modis,0,0,0,0,0,99.9999999998936,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1039",2016/07/18 00:00:00,2016/07/19 00:00:00+00,"599",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Var,Montfort-sur-Argens,modis,0,6.73234811165735,0.164203612479448,0,0,79.967159277491,11.3300492610819,1.80623973727392,0,91.7182007977406,"0",2022/01/26 11:57:54.973,EU,EU
,,"1062",2016/08/10 00:00:00,2016/08/11 00:00:00+00,"3015",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Vitrolles,modis,0,1.62037037037032,1.02513227513224,3.90211640211627,0,67.0634920634898,11.375661375661,15.013227513227,0,34.8784114062154,"0",2022/01/26 11:57:54.973,EU,EU
,,"1115",2016/12/08 00:00:00,2016/12/11 00:00:00+00,"151",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Villelongue,modis,0.653594771241403,0,0,0,22.2222222222077,77.1241830064856,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1125",2016/08/10 00:00:00,2016/08/15 00:00:00+00,"118",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Fos-sur-Mer,modis,0,0,0,0,0,31.3559322033633,0,68.644067796552,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1175",2016/08/10 00:00:00,2016/08/11 00:00:00+00,"445",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Fos-sur-Mer,modis,0,0,0,0,0,55.4565701558897,0,37.1937639198135,7.34966592427453,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1181",2016/09/12 00:00:00,2016/09/13 00:00:00+00,"46",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Gironde,Laruscade,modis,0,24.9999999999519,0,0,74.9999999998558,0,0,0,0,0.107101196888115,"0",2022/01/26 11:57:54.973,EU,EU
,,"5832",2016/09/11 00:00:00,2016/09/12 00:00:00+00,"66",FR,FRA,France,Occitanie,Languedoc-Roussillon,Hérault,Saint-Vincent-d'Olargues,modis,36.2318840579185,0,0,63.7681159419366,0,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1049",2016/12/05 00:00:00,2016/12/11 00:00:00+00,"546",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Caychax,modis,8.80733944953967,0,0,0,0,91.192660550442,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"8350",2016/12/09 00:00:00,2016/12/11 00:00:00+00,"46",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Cazaux-Fréchet-Anéran-Camors,modis,0,0,0,0,0,99.9999999997917,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"55",2016/08/24 00:00:00,2016/08/26 00:00:00+00,"656",FR,FRA,France,Corse,Corse,Haute-Corse,Poggio-d'Oletta,modis,0.462962962962891,0,5.86419753086329,47.6851851851778,14.6604938271582,27.3148148148106,4.01234567901173,0,0,10.2364437897517,"0",2022/01/26 11:57:54.973,EU,EU
,,"8049",2016/07/13 00:00:00,2016/07/14 00:00:00+00,"65",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Châteauneuf-les-Martigues,modis,0,9.23076923075503,0,0,0,84.6153846152544,0,6.15384615383669,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"40",2016/08/11 00:00:00,2016/08/11 00:00:00+00,"1452",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Ille-sur-Têt,modis,0.343878954607954,0,0,71.114167812925,14.6492434662989,0,13.617606602475,0.275103163686363,0,20.3488724720859,"0",2022/01/26 11:57:54.973,EU,EU
,,"8120",2016/07/15 00:00:00,2016/07/15 00:00:00+00,"318",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Ensuès-la-Redonne,modis,0,0,0,0.315457413249112,0,95.89905362773,0,3.78548895898934,0,94.3942330695665,"0",2022/01/26 11:57:54.973,EU,EU
,,"974",2016/08/10 00:00:00,2016/08/10 00:00:00+00,"242",FR,FRA,France,Occitanie,Languedoc-Roussillon,Hérault,Gabian,modis,0,0,0,83.0578512396351,2.06611570247849,0,14.8760330578451,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1279",2016/07/20 00:00:00,2016/07/20 00:00:00+00,"64",FR,FRA,France,Corse,Corse,Haute-Corse,Volpajola,modis,4.68749999999268,0,0,0,43.7499999999316,51.5624999999194,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1097",2016/06/27 00:00:00,2016/06/27 00:00:00+00,"26",FR,FRA,France,Corse,Corse,Haute-Corse,Corte,modis,11.5384615384172,0,0,0,0,88.4615384611982,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"1165",2016/09/06 00:00:00,2016/09/06 00:00:00+00,"204",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Marseille,modis,0,0.49504950495025,0,90.5940594058957,0,8.9108910891045,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"1185",2016/12/11 00:00:00,2016/12/11 00:00:00+00,"39",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Lapège,modis,74.9999999998125,0,0,0,0,24.9999999999375,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"8136",2016/09/12 00:00:00,2016/09/12 00:00:00+00,"62",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Gironde,Mios,modis,0,9.6774193548231,0,0,69.3548387095656,0,0,20.9677419354501,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"8283",2016/03/26 00:00:00,2016/03/26 00:00:00+00,"52",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Mendive,modis,21.1538461538055,0,0,0,0,78.8461538460022,0,0,0,6.08679878574341,"0",2022/01/26 11:57:54.973,EU,EU
,,"8295",2016/08/10 00:00:00,2016/08/10 00:00:00+00,"36",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Fos-sur-Mer,modis,0,0,0,0,0,79.9999999997714,0,19.9999999999429,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"9736",2016/12/31 00:00:00,2016/12/31 00:00:00+00,"93",FR,FRA,France,Occitanie,Midi-Pyrénées,Haute-Garonne,Poubeau,modis,0,0,0,0,0,93.6842105262172,6.31578947367756,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10144",2016/09/07 00:00:00,2016/09/07 00:00:00+00,"63",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Landes,Trensacq,modis,0,20.9677419354501,0,0,79.0322580643887,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"10350",2016/09/05 00:00:00,2016/09/05 00:00:00+00,"1116",FR,FRA,France,Occitanie,Languedoc-Roussillon,Aude,Paziols,modis,0,0,4.83005366726254,61.806797853304,0,4.2933810375667,28.8908765652926,0.178890876565279,0,44.5261794215331,"0",2022/01/26 11:57:54.973,EU,EU
,,"11108",2017/02/22 00:00:00,2017/02/23 00:00:00+00,"66",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Escot,modis,0,0,0,0,0,98.5074626864201,1.49253731343061,0,0,0.0727375804314916,"0",2022/01/26 11:57:54.973,EU,EU
,,"11410",2017/02/17 00:00:00,2017/02/17 00:00:00+00,"40",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lanne-en-Barétous,modis,4.87804878047591,0,0,0,0,95.1219512192802,0,0,0,1.33215506328796,"0",2022/01/26 11:57:54.973,EU,EU
,,"11548",2017/07/24 00:00:00,2017/07/26 00:00:00+00,"502",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Var,Croix-Valmer,modis,0,0.595238095237977,0,3.96825396825318,0,77.976190476175,16.4682539682507,0,0.992063492063295,46.7402639814255,"0",2022/01/26 11:57:54.973,EU,EU
,,"11697",2017/02/17 00:00:00,2017/02/18 00:00:00+00,"74",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Saint-Étienne-de-Baïgorry,modis,17.5675675675438,0,0,0,0,82.432432432321,0,0,0,24.6519595380325,"0",2022/01/26 11:57:54.973,EU,EU
,,"11897",2017/02/22 00:00:00,2017/02/23 00:00:00+00,"94",FR,FRA,France,Occitanie,Languedoc-Roussillon,Pyrénées-Orientales,Mosset,modis,35.4838709677038,0,0,0,0,64.5161290321887,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11804",2017/01/07 00:00:00,2017/01/08 00:00:00+00,"65",FR,FRA,France,Occitanie,Midi-Pyrénées,Ariège,Suc-et-Sentenac,modis,1.53846153845917,0,0,0,0,98.461538461387,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"12360",2017/10/22 00:00:00,2017/10/23 00:00:00+00,"38",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Alpes-de-Haute-Provence,Moustiers-Sainte-Marie,modis,0,48.7179487178238,0,0,0,51.2820512819198,0,0,0,99.9999999999999,"0",2022/01/26 11:57:54.973,EU,EU
,,"12153",2017/02/23 00:00:00,2017/02/23 00:00:00+00,"66",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lées-Athas,modis,0,0,0,0,0,98.461538461387,1.53846153845917,0,0,9.3358914151738,"0",2022/01/26 11:57:54.973,EU,EU
,,"12213",2017/02/18 00:00:00,2017/02/18 00:00:00+00,"68",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Musculdy,modis,7.35294117645978,0,0,0,0,92.6470588233932,0,0,0,7.09335691252405,"0",2022/01/26 11:57:54.973,EU,EU
,,"13324",2017/02/15 00:00:00,2017/02/17 00:00:00+00,"131",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Anhaux,modis,3.78787878787592,0,0,0,0,92.4242424241724,3.78787878787592,0,0,14.9099702793601,"0",2022/01/26 11:57:54.973,EU,EU
,,"13488",2017/06/15 00:00:00,2017/06/16 00:00:00+00,"49",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Var,Trigance,modis,25.4901960783814,0,0,0,0,74.5098039214225,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"13756",2017/03/10 00:00:00,2017/03/11 00:00:00+00,"58",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Saint-Étienne-de-Baïgorry,modis,46.5517241378508,0,0,0,0,53.4482758619768,0,0,0,3.71496595753322,"0",2022/01/26 11:57:54.973,EU,EU
,,"12864",2017/02/16 00:00:00,2017/02/17 00:00:00+00,"266",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Irissarry,modis,17.0454545454481,0,0,0,0,78.0303030302735,4.92424242424056,0,0,15.0337468475559,"0",2022/01/26 11:57:54.973,EU,EU
,,"12944",2017/02/15 00:00:00,2017/02/17 00:00:00+00,"119",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Anhaux,modis,26.8907563024984,0,0,0,0,62.1848739495276,10.92436974789,0,0,19.944400941067,"0",2022/01/26 11:57:54.973,EU,EU
,,"11454",2017/09/14 00:00:00,2017/09/14 00:00:00+00,"40",FR,FRA,France,Occitanie,Languedoc-Roussillon,Hérault,Rosis,modis,34.2105263156994,0,0,0,0,65.7894736840374,0,0,0,7.81604613476186,"0",2022/01/26 11:57:54.973,EU,EU
,,"10292",2017/02/18 00:00:00,2017/02/18 00:00:00+00,"127",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Louvie-Soubiron,modis,6.39999999999488,0,4.79999999999616,0,0,84.7999999999322,3.9999999999968,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"13765",2017/08/02 00:00:00,2017/08/02 00:00:00+00,"50",FR,FRA,France,Corse,Corse,Corse-du-Sud,Appietto,modis,0,0,0,0,0,93.8775510202166,0,6.12244897957934,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11252",2017/03/24 00:00:00,2017/03/24 00:00:00+00,"121",FR,FRA,France,Corse,Corse,Corse-du-Sud,Bastelica,modis,0,0,0,71.4285714285114,0,19.3277310924207,9.24369747898383,0,0,94.130495751301,"0",2022/01/26 11:57:54.973,EU,EU
,,"11518",2017/11/17 00:00:00,2017/11/17 00:00:00+00,"30",FR,FRA,France,Occitanie,Languedoc-Roussillon,Lozère,Saint-Privat-de-Vallongue,modis,39.9999999998667,0,0,0,0,59.9999999998,0,0,0,97.0158586240508,"0",2022/01/26 11:57:54.973,EU,EU
,,"11624",2017/07/25 00:00:00,2017/07/25 00:00:00+00,"42",FR,FRA,France,Occitanie,Languedoc-Roussillon,Aude,Montséret,modis,0,0,0,43.9024390242832,0,0,46.3414634145211,9.75609756095181,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11836",2017/07/16 00:00:00,2017/07/16 00:00:00+00,"807",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Éguilles,modis,0,6.9478908188577,1.61290322580625,4.96277915632693,0,58.4367245657496,24.3176178660019,3.7220843672452,0,89.0396730352177,"0",2022/01/26 11:57:54.973,EU,EU
,,"12235",2017/02/17 00:00:00,2017/02/17 00:00:00+00,"86",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lecumberry,modis,4.76190476189909,0,0,0,0,95.2380952379819,0,0,0,93.8161033710914,"0",2022/01/26 11:57:54.973,EU,EU
,,"12524",2017/02/23 00:00:00,2017/02/23 00:00:00+00,"39",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lecumberry,modis,62.4999999998437,0,0,0,0,37.4999999999062,0,0,0,4.62240859107493,"0",2022/01/26 11:57:54.973,EU,EU
,,"12843",2017/02/17 00:00:00,2017/02/17 00:00:00+00,"125",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Sarrance,modis,7.9999999999936,0,0,0,0,88.799999999929,3.19999999999744,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"12947",2017/08/10 00:00:00,2017/08/10 00:00:00+00,"209",FR,FRA,France,Occitanie,Languedoc-Roussillon,Hérault,Saint-Pons-de-Mauchiens,modis,0,0,0,3.38164251207566,0,70.0483091787101,26.5700483091659,0,0,99.9999999999999,"0",2022/01/26 11:57:54.973,EU,EU
,,"13065",2017/02/21 00:00:00,2017/02/21 00:00:00+00,"40",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Lourdes,modis,0,0,0,0,0,51.1627906975554,44.1860465115251,4.65116279068686,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"13742",2017/02/17 00:00:00,2017/02/17 00:00:00+00,"188",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Estérençuby,modis,21.4659685863762,0,0,0,2.09424083769524,71.7277486910619,4.71204188481429,0,0,9.0835803921714,"0",2022/01/26 11:57:54.973,EU,EU
,,"10180",2017/10/27 00:00:00,2017/10/30 00:00:00+00,"141",FR,FRA,France,Corse,Corse,Haute-Corse,Ghisoni,modis,6.61764705881866,93.3823529411078,0,0,0,0,0,0,0,75.7001609913071,"0",2022/01/26 11:57:54.973,EU,EU
,,"11557",2017/10/20 00:00:00,2017/10/22 00:00:00+00,"1544",FR,FRA,France,Corse,Corse,Haute-Corse,Olmi-Cappella,modis,0.12894906511927,0,0,38.8781431334598,30.5609284332669,30.4319793681476,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11216",2017/02/23 00:00:00,2017/02/23 00:00:00+00,"50",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Lecumberry,modis,0,0,0,0,0,99.9999999998039,0,0,0,89.7538027154141,"0",2022/01/26 11:57:54.973,EU,EU
,,"13857",2017/08/11 00:00:00,2017/08/13 00:00:00+00,"1487",FR,FRA,France,Corse,Corse,Haute-Corse,Sisco,modis,2.28802153432017,0,0,4.91251682368742,0,91.4535666217973,1.34589502018833,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"12148",2017/10/19 00:00:00,2017/10/19 00:00:00+00,"30",FR,FRA,France,Corse,Corse,Haute-Corse,Oletta,modis,0,0,0,0,0,49.9999999998437,49.9999999998437,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11506",2017/10/12 00:00:00,2017/10/12 00:00:00+00,"123",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Var,Comps-sur-Artuby,modis,0,0,0,0,0,99.9999999999187,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"13971",2017/12/06 00:00:00,2017/12/12 00:00:00+00,"38",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Azereix,modis,0,0,0,0,0,99.9999999997297,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11998",2017/02/18 00:00:00,2017/02/19 00:00:00+00,"111",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Sarrance,modis,0,0,0,0,0,99.9999999999107,0,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"10967",2017/02/17 00:00:00,2017/02/18 00:00:00+00,"69",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Arette,modis,37.1428571428041,0,0,0,0,62.8571428570531,0,0,0,3.10155565286129,"0",2022/01/26 11:57:54.973,EU,EU
,,"10985",2017/08/03 00:00:00,2017/08/04 00:00:00+00,"96",FR,FRA,France,Corse,Corse,Corse-du-Sud,Palneca,modis,7.36842105262382,0,2.10526315789252,0,0,90.5263157893784,0,0,0,60.9538670174943,"0",2022/01/26 11:57:54.973,EU,EU
,,"10990",2017/06/21 00:00:00,2017/06/23 00:00:00+00,"151",FR,FRA,France,Grand Est,Champagne-Ardenne,Marne,Wargemoulin-Hurlus,modis,0,0,0,0,94.7368421052008,0,5.26315789473338,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11273",2017/07/24 00:00:00,2017/07/26 00:00:00+00,"1158",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Vaucluse,Tour-d'Aigues,modis,0,0.521739130434737,0.521739130434737,0.173913043478246,0,97.8260869565132,0,0.956521739130352,0,6.81270652925373,"0",2022/01/26 11:57:54.973,EU,EU
,,"12926",2017/04/20 00:00:00,2017/04/22 00:00:00+00,"863",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Gironde,Saint-Germain-d'Esteuil,modis,0,0,3.36817653890785,0,83.1591173054491,0,13.4727061556314,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"11433",2017/10/21 00:00:00,2017/10/22 00:00:00+00,"32",FR,FRA,France,Corse,Corse,Haute-Corse,Alzi,modis,27.2727272726446,0,15.1515151514692,57.5757575755831,0,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"13666",2017/02/22 00:00:00,2017/02/23 00:00:00+00,"234",FR,FRA,France,Nouvelle-Aquitaine,Aquitaine,Pyrénées-Atlantiques,Saint-Étienne-de-Baïgorry,modis,36.2869198312083,0,0,0,0,63.7130801687495,0,0,0,10.2947773137568,"0",2022/01/26 11:57:54.973,EU,EU
,,"13629",2017/09/02 00:00:00,2017/09/02 00:00:00+00,"41",FR,FRA,France,Corse,Corse,Haute-Corse,Erbajolo,modis,0,0,0,51.219512194997,48.7804878047591,0,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"12239",2017/10/24 00:00:00,2017/10/25 00:00:00+00,"40",FR,FRA,France,Occitanie,Languedoc-Roussillon,Gard,Fourques,modis,0,0,0,0,52.4999999998687,0,32.4999999999187,0,14.9999999999625,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"12053",2017/02/21 00:00:00,2017/02/23 00:00:00+00,"110",FR,FRA,France,Occitanie,Midi-Pyrénées,Hautes-Pyrénées,Ouzous,modis,12.8440366972359,0,0,0,0,87.1559633026723,0,0,0,92.5014408879679,"0",2022/01/26 11:57:54.973,EU,EU
,,"12674",2017/08/19 00:00:00,2017/08/20 00:00:00+00,"155",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Bouches-du-Rhône,Aubagne,modis,0,38.0645161290077,0,0,36.1290322580412,15.4838709677319,6.45161290322164,3.87096774193299,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"12698",2017/10/11 00:00:00,2017/10/12 00:00:00+00,"42",FR,FRA,France,Occitanie,Midi-Pyrénées,Aveyron,Millau,modis,0,0,0,0,54.7619047617744,45.2380952379875,0,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"12815",2017/07/17 00:00:00,2017/07/18 00:00:00+00,"57",FR,FRA,France,Corse,Corse,Haute-Corse,Valle-di-Rostino,modis,0,0,12.2807017543644,0,40.3508771929117,42.1052631578209,5.26315789472761,0,0,0,"0",2022/01/26 11:57:54.973,EU,EU
,,"13530",2017/10/27 00:00:00,2017/10/30 00:00:00+00,"215",FR,FRA,France,Corse,Corse,Haute-Corse,Ghisoni,modis,47.9069767441638,27.4418604651035,15.3488372092952,0,0,9.30232558139102,0,0,0,90.0117058176265,"0",2022/01/26 11:57:54.973,EU,EU
,,"13531",2017/07/24 00:00:00,2017/07/27 00:00:00+00,"2424",FR,FRA,France,Corse,Corse,Haute-Corse,Olmeta-di-Tuda,modis,0.454357703428317,0,0,0.867410161090423,2.97397769516716,89.3845518380797,2.354399008674,3.96530359355622,0,1.4749018031064,"0",2022/01/26 11:57:54.973,EU,EU
,,"13540",2017/09/06 00:00:00,2017/09/07 00:00:00+00,"312",FR,FRA,France,Occitanie,Languedoc-Roussillon,Aude,Sigean,modis,0,5.1446945337604,1.2861736334401,87.4598070739269,0,0,6.10932475884048,0,0,100,"0",2022/01/26 11:57:54.973,EU,EU
,,"13561",2017/07/24 00:00:00,2017/07/28 00:00:00+00,"2071",FR,FRA,France,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,Var,Esparron,modis,14.5682585624691,0,0,3.714423540762,0,79.6430294259489,1.78485287023629,0.289435600578857,0,15.7904075699416,"0",2022/01/26 11:57:54.973,EU,EU
